# 2025/08/30 13:20:38
#
# ---------------------------------------------------------------------------
#    CDFS017345 - stellar continuum SED - ficus.py
# ---------------------------------------------------------------------------
# 
### inputs ### 
# spec_name   --> CDFS017345
# z_spec      --> 3.6052
# ssp_models  --> sb99
# neb_mode    --> off
# Zarray      --> ['0001', '0002', '0008', '0014']
# att_law     --> r16
# wave_range  --> [1200. 1920.]
# wave_norm   --> [1350. 1370.]
# r_obs       --> 600.0
# nsim        --> 1
# plot_mode   --> yes
# 
# wave(A)        Flux.SED         Flux.SEDerr      Flux.SEDINT      Flux.SEDINTerr 
   +4.25482e+08     +1.48537e-38     +0.00000e+00     +1.48537e-38     +0.00000e+00
   +4.26903e+08     +1.46603e-38     +0.00000e+00     +1.46603e-38     +0.00000e+00
   +4.28328e+08     +1.44655e-38     +0.00000e+00     +1.44655e-38     +0.00000e+00
   +4.29758e+08     +1.42723e-38     +0.00000e+00     +1.42723e-38     +0.00000e+00
   +4.31193e+08     +1.40844e-38     +0.00000e+00     +1.40844e-38     +0.00000e+00
   +4.32632e+08     +1.38995e-38     +0.00000e+00     +1.38995e-38     +0.00000e+00
   +4.34077e+08     +1.37118e-38     +0.00000e+00     +1.37118e-38     +0.00000e+00
   +4.35526e+08     +1.35335e-38     +0.00000e+00     +1.35335e-38     +0.00000e+00
   +4.36980e+08     +1.33541e-38     +0.00000e+00     +1.33541e-38     +0.00000e+00
   +4.38439e+08     +1.31759e-38     +0.00000e+00     +1.31759e-38     +0.00000e+00
   +4.39903e+08     +1.30030e-38     +0.00000e+00     +1.30030e-38     +0.00000e+00
   +4.41371e+08     +1.28273e-38     +0.00000e+00     +1.28273e-38     +0.00000e+00
   +4.42845e+08     +1.26584e-38     +0.00000e+00     +1.26584e-38     +0.00000e+00
   +4.44323e+08     +1.24925e-38     +0.00000e+00     +1.24925e-38     +0.00000e+00
   +4.45807e+08     +1.23259e-38     +0.00000e+00     +1.23259e-38     +0.00000e+00
   +4.47295e+08     +1.21621e-38     +0.00000e+00     +1.21621e-38     +0.00000e+00
   +4.48788e+08     +1.19995e-38     +0.00000e+00     +1.19995e-38     +0.00000e+00
   +4.50287e+08     +1.18436e-38     +0.00000e+00     +1.18436e-38     +0.00000e+00
   +4.51790e+08     +1.16832e-38     +0.00000e+00     +1.16832e-38     +0.00000e+00
   +4.53298e+08     +1.15294e-38     +0.00000e+00     +1.15294e-38     +0.00000e+00
   +4.54812e+08     +1.13784e-38     +0.00000e+00     +1.13784e-38     +0.00000e+00
   +4.56330e+08     +1.12268e-38     +0.00000e+00     +1.12268e-38     +0.00000e+00
   +4.57853e+08     +1.10777e-38     +0.00000e+00     +1.10777e-38     +0.00000e+00
   +4.59382e+08     +1.09299e-38     +0.00000e+00     +1.09299e-38     +0.00000e+00
   +4.60916e+08     +1.07883e-38     +0.00000e+00     +1.07883e-38     +0.00000e+00
   +4.62454e+08     +1.06424e-38     +0.00000e+00     +1.06424e-38     +0.00000e+00
   +4.63998e+08     +1.05029e-38     +0.00000e+00     +1.05029e-38     +0.00000e+00
   +4.65547e+08     +1.03659e-38     +0.00000e+00     +1.03659e-38     +0.00000e+00
   +4.67102e+08     +1.02284e-38     +0.00000e+00     +1.02284e-38     +0.00000e+00
   +4.68661e+08     +1.00932e-38     +0.00000e+00     +1.00932e-38     +0.00000e+00
   +4.70226e+08     +9.95910e-39     +0.00000e+00     +9.95910e-39     +0.00000e+00
   +4.71796e+08     +9.82590e-39     +0.00000e+00     +9.82590e-39     +0.00000e+00
   +4.73371e+08     +9.69506e-39     +0.00000e+00     +9.69506e-39     +0.00000e+00
   +4.74951e+08     +9.56901e-39     +0.00000e+00     +9.56901e-39     +0.00000e+00
   +4.76537e+08     +9.44004e-39     +0.00000e+00     +9.44004e-39     +0.00000e+00
   +4.78128e+08     +9.31565e-39     +0.00000e+00     +9.31565e-39     +0.00000e+00
   +4.79724e+08     +9.19371e-39     +0.00000e+00     +9.19371e-39     +0.00000e+00
   +4.81325e+08     +9.07098e-39     +0.00000e+00     +9.07098e-39     +0.00000e+00
   +4.82932e+08     +8.95070e-39     +0.00000e+00     +8.95070e-39     +0.00000e+00
   +4.84545e+08     +8.83271e-39     +0.00000e+00     +8.83271e-39     +0.00000e+00
   +4.86162e+08     +8.71420e-39     +0.00000e+00     +8.71420e-39     +0.00000e+00
   +4.87785e+08     +8.60155e-39     +0.00000e+00     +8.60155e-39     +0.00000e+00
   +4.89414e+08     +8.48590e-39     +0.00000e+00     +8.48590e-39     +0.00000e+00
   +4.91048e+08     +8.37482e-39     +0.00000e+00     +8.37482e-39     +0.00000e+00
   +4.92687e+08     +8.26234e-39     +0.00000e+00     +8.26234e-39     +0.00000e+00
   +4.94332e+08     +8.15275e-39     +0.00000e+00     +8.15275e-39     +0.00000e+00
   +4.95982e+08     +8.04542e-39     +0.00000e+00     +8.04542e-39     +0.00000e+00
   +4.97638e+08     +7.93817e-39     +0.00000e+00     +7.93817e-39     +0.00000e+00
   +4.99300e+08     +7.83412e-39     +0.00000e+00     +7.83412e-39     +0.00000e+00
   +5.00967e+08     +7.72960e-39     +0.00000e+00     +7.72960e-39     +0.00000e+00
   +5.02639e+08     +7.62734e-39     +0.00000e+00     +7.62734e-39     +0.00000e+00
   +5.04317e+08     +7.52657e-39     +0.00000e+00     +7.52657e-39     +0.00000e+00
   +5.06001e+08     +7.42675e-39     +0.00000e+00     +7.42675e-39     +0.00000e+00
   +5.07690e+08     +7.32771e-39     +0.00000e+00     +7.32771e-39     +0.00000e+00
   +5.09385e+08     +7.23137e-39     +0.00000e+00     +7.23137e-39     +0.00000e+00
   +5.11086e+08     +7.13578e-39     +0.00000e+00     +7.13578e-39     +0.00000e+00
   +5.12792e+08     +7.04130e-39     +0.00000e+00     +7.04130e-39     +0.00000e+00
   +5.14504e+08     +6.94792e-39     +0.00000e+00     +6.94792e-39     +0.00000e+00
   +5.16222e+08     +6.85537e-39     +0.00000e+00     +6.85537e-39     +0.00000e+00
   +5.17945e+08     +6.76521e-39     +0.00000e+00     +6.76521e-39     +0.00000e+00
   +5.19674e+08     +6.67587e-39     +0.00000e+00     +6.67587e-39     +0.00000e+00
   +5.21409e+08     +6.58763e-39     +0.00000e+00     +6.58763e-39     +0.00000e+00
   +5.23150e+08     +6.49990e-39     +0.00000e+00     +6.49990e-39     +0.00000e+00
   +5.24896e+08     +6.41352e-39     +0.00000e+00     +6.41352e-39     +0.00000e+00
   +5.26649e+08     +6.32905e-39     +0.00000e+00     +6.32905e-39     +0.00000e+00
   +5.28407e+08     +6.24454e-39     +0.00000e+00     +6.24454e-39     +0.00000e+00
   +5.30171e+08     +6.16193e-39     +0.00000e+00     +6.16193e-39     +0.00000e+00
   +5.31941e+08     +6.08032e-39     +0.00000e+00     +6.08032e-39     +0.00000e+00
   +5.33717e+08     +5.99919e-39     +0.00000e+00     +5.99919e-39     +0.00000e+00
   +5.35499e+08     +5.92069e-39     +0.00000e+00     +5.92069e-39     +0.00000e+00
   +5.37287e+08     +5.84270e-39     +0.00000e+00     +5.84270e-39     +0.00000e+00
   +5.39080e+08     +5.76420e-39     +0.00000e+00     +5.76420e-39     +0.00000e+00
   +5.40880e+08     +5.68797e-39     +0.00000e+00     +5.68797e-39     +0.00000e+00
   +5.42686e+08     +5.61269e-39     +0.00000e+00     +5.61269e-39     +0.00000e+00
   +5.44498e+08     +5.53918e-39     +0.00000e+00     +5.53918e-39     +0.00000e+00
   +5.46315e+08     +5.46544e-39     +0.00000e+00     +5.46544e-39     +0.00000e+00
   +5.48139e+08     +5.39362e-39     +0.00000e+00     +5.39362e-39     +0.00000e+00
   +5.49969e+08     +5.32091e-39     +0.00000e+00     +5.32091e-39     +0.00000e+00
   +5.51805e+08     +5.25063e-39     +0.00000e+00     +5.25063e-39     +0.00000e+00
   +5.53648e+08     +5.18093e-39     +0.00000e+00     +5.18093e-39     +0.00000e+00
   +5.55496e+08     +5.11337e-39     +0.00000e+00     +5.11337e-39     +0.00000e+00
   +5.57351e+08     +5.04484e-39     +0.00000e+00     +5.04484e-39     +0.00000e+00
   +5.59211e+08     +4.97889e-39     +0.00000e+00     +4.97889e-39     +0.00000e+00
   +5.61078e+08     +4.91194e-39     +0.00000e+00     +4.91194e-39     +0.00000e+00
   +5.62951e+08     +4.84715e-39     +0.00000e+00     +4.84715e-39     +0.00000e+00
   +5.64831e+08     +4.78274e-39     +0.00000e+00     +4.78274e-39     +0.00000e+00
   +5.66717e+08     +4.72044e-39     +0.00000e+00     +4.72044e-39     +0.00000e+00
   +5.68609e+08     +4.65758e-39     +0.00000e+00     +4.65758e-39     +0.00000e+00
   +5.70507e+08     +4.59523e-39     +0.00000e+00     +4.59523e-39     +0.00000e+00
   +5.72412e+08     +4.53486e-39     +0.00000e+00     +4.53486e-39     +0.00000e+00
   +5.74323e+08     +4.47515e-39     +0.00000e+00     +4.47515e-39     +0.00000e+00
   +5.76240e+08     +4.41614e-39     +0.00000e+00     +4.41614e-39     +0.00000e+00
   +5.78164e+08     +4.35761e-39     +0.00000e+00     +4.35761e-39     +0.00000e+00
   +5.80094e+08     +4.29955e-39     +0.00000e+00     +4.29955e-39     +0.00000e+00
   +5.82031e+08     +4.24236e-39     +0.00000e+00     +4.24236e-39     +0.00000e+00
   +5.83974e+08     +4.18687e-39     +0.00000e+00     +4.18687e-39     +0.00000e+00
   +5.85923e+08     +4.13060e-39     +0.00000e+00     +4.13060e-39     +0.00000e+00
   +5.87879e+08     +4.07610e-39     +0.00000e+00     +4.07610e-39     +0.00000e+00
   +5.89842e+08     +4.02235e-39     +0.00000e+00     +4.02235e-39     +0.00000e+00
   +5.91811e+08     +3.96939e-39     +0.00000e+00     +3.96939e-39     +0.00000e+00
   +5.93787e+08     +3.91674e-39     +0.00000e+00     +3.91674e-39     +0.00000e+00
   +5.95769e+08     +3.86440e-39     +0.00000e+00     +3.86440e-39     +0.00000e+00
   +5.97758e+08     +3.81270e-39     +0.00000e+00     +3.81270e-39     +0.00000e+00
   +5.99754e+08     +3.76293e-39     +0.00000e+00     +3.76293e-39     +0.00000e+00
   +6.01756e+08     +3.71226e-39     +0.00000e+00     +3.71226e-39     +0.00000e+00
   +6.03765e+08     +3.66341e-39     +0.00000e+00     +3.66341e-39     +0.00000e+00
   +6.05781e+08     +3.61527e-39     +0.00000e+00     +3.61527e-39     +0.00000e+00
   +6.07803e+08     +3.56745e-39     +0.00000e+00     +3.56745e-39     +0.00000e+00
   +6.09833e+08     +3.51990e-39     +0.00000e+00     +3.51990e-39     +0.00000e+00
   +6.11869e+08     +3.47305e-39     +0.00000e+00     +3.47305e-39     +0.00000e+00
   +6.13911e+08     +3.42783e-39     +0.00000e+00     +3.42783e-39     +0.00000e+00
   +6.15961e+08     +3.38198e-39     +0.00000e+00     +3.38198e-39     +0.00000e+00
   +6.18017e+08     +3.33744e-39     +0.00000e+00     +3.33744e-39     +0.00000e+00
   +6.20081e+08     +3.29273e-39     +0.00000e+00     +3.29273e-39     +0.00000e+00
   +6.22151e+08     +3.24916e-39     +0.00000e+00     +3.24916e-39     +0.00000e+00
   +6.24228e+08     +3.20613e-39     +0.00000e+00     +3.20613e-39     +0.00000e+00
   +6.26312e+08     +3.16377e-39     +0.00000e+00     +3.16377e-39     +0.00000e+00
   +6.28403e+08     +3.12168e-39     +0.00000e+00     +3.12168e-39     +0.00000e+00
   +6.30501e+08     +3.08013e-39     +0.00000e+00     +3.08013e-39     +0.00000e+00
   +6.32606e+08     +3.04008e-39     +0.00000e+00     +3.04008e-39     +0.00000e+00
   +6.34718e+08     +2.99932e-39     +0.00000e+00     +2.99932e-39     +0.00000e+00
   +6.36837e+08     +2.96006e-39     +0.00000e+00     +2.96006e-39     +0.00000e+00
   +6.38963e+08     +2.92030e-39     +0.00000e+00     +2.92030e-39     +0.00000e+00
   +6.41096e+08     +2.88182e-39     +0.00000e+00     +2.88182e-39     +0.00000e+00
   +6.43236e+08     +2.84367e-39     +0.00000e+00     +2.84367e-39     +0.00000e+00
   +6.45384e+08     +2.80614e-39     +0.00000e+00     +2.80614e-39     +0.00000e+00
   +6.47538e+08     +2.76903e-39     +0.00000e+00     +2.76903e-39     +0.00000e+00
   +6.49700e+08     +2.73244e-39     +0.00000e+00     +2.73244e-39     +0.00000e+00
   +6.51869e+08     +2.69610e-39     +0.00000e+00     +2.69610e-39     +0.00000e+00
   +6.54046e+08     +2.66050e-39     +0.00000e+00     +2.66050e-39     +0.00000e+00
   +6.56229e+08     +2.62508e-39     +0.00000e+00     +2.62508e-39     +0.00000e+00
   +6.58420e+08     +2.59051e-39     +0.00000e+00     +2.59051e-39     +0.00000e+00
   +6.60618e+08     +2.55614e-39     +0.00000e+00     +2.55614e-39     +0.00000e+00
   +6.62824e+08     +2.52234e-39     +0.00000e+00     +2.52234e-39     +0.00000e+00
   +6.65036e+08     +2.48900e-39     +0.00000e+00     +2.48900e-39     +0.00000e+00
   +6.67257e+08     +2.45597e-39     +0.00000e+00     +2.45597e-39     +0.00000e+00
   +6.69484e+08     +2.42339e-39     +0.00000e+00     +2.42339e-39     +0.00000e+00
   +6.71719e+08     +2.39126e-39     +0.00000e+00     +2.39126e-39     +0.00000e+00
   +6.73962e+08     +2.35976e-39     +0.00000e+00     +2.35976e-39     +0.00000e+00
   +6.76212e+08     +2.32838e-39     +0.00000e+00     +2.32838e-39     +0.00000e+00
   +6.78470e+08     +2.29750e-39     +0.00000e+00     +2.29750e-39     +0.00000e+00
   +6.80735e+08     +2.26720e-39     +0.00000e+00     +2.26720e-39     +0.00000e+00
   +6.83007e+08     +2.23709e-39     +0.00000e+00     +2.23709e-39     +0.00000e+00
   +6.85288e+08     +2.20748e-39     +0.00000e+00     +2.20748e-39     +0.00000e+00
   +6.87575e+08     +2.17833e-39     +0.00000e+00     +2.17833e-39     +0.00000e+00
   +6.89871e+08     +2.14941e-39     +0.00000e+00     +2.14941e-39     +0.00000e+00
   +6.92174e+08     +2.12097e-39     +0.00000e+00     +2.12097e-39     +0.00000e+00
   +6.94485e+08     +2.09289e-39     +0.00000e+00     +2.09289e-39     +0.00000e+00
   +6.96803e+08     +2.06524e-39     +0.00000e+00     +2.06524e-39     +0.00000e+00
   +6.99130e+08     +2.03770e-39     +0.00000e+00     +2.03770e-39     +0.00000e+00
   +7.01464e+08     +2.01094e-39     +0.00000e+00     +2.01094e-39     +0.00000e+00
   +7.03806e+08     +1.98411e-39     +0.00000e+00     +1.98411e-39     +0.00000e+00
   +7.06155e+08     +1.95790e-39     +0.00000e+00     +1.95790e-39     +0.00000e+00
   +7.08513e+08     +1.93185e-39     +0.00000e+00     +1.93185e-39     +0.00000e+00
   +7.10878e+08     +1.90644e-39     +0.00000e+00     +1.90644e-39     +0.00000e+00
   +7.13252e+08     +1.88117e-39     +0.00000e+00     +1.88117e-39     +0.00000e+00
   +7.15633e+08     +1.85623e-39     +0.00000e+00     +1.85623e-39     +0.00000e+00
   +7.18022e+08     +1.83171e-39     +0.00000e+00     +1.83171e-39     +0.00000e+00
   +7.20419e+08     +1.80747e-39     +0.00000e+00     +1.80747e-39     +0.00000e+00
   +7.22824e+08     +1.78344e-39     +0.00000e+00     +1.78344e-39     +0.00000e+00
   +7.25237e+08     +1.75993e-39     +0.00000e+00     +1.75993e-39     +0.00000e+00
   +7.27659e+08     +1.73655e-39     +0.00000e+00     +1.73655e-39     +0.00000e+00
   +7.30088e+08     +1.71362e-39     +0.00000e+00     +1.71362e-39     +0.00000e+00
   +7.32525e+08     +1.69072e-39     +0.00000e+00     +1.69072e-39     +0.00000e+00
   +7.34971e+08     +1.66832e-39     +0.00000e+00     +1.66832e-39     +0.00000e+00
   +7.37425e+08     +1.64623e-39     +0.00000e+00     +1.64623e-39     +0.00000e+00
   +7.39887e+08     +1.62464e-39     +0.00000e+00     +1.62464e-39     +0.00000e+00
   +7.42357e+08     +1.60317e-39     +0.00000e+00     +1.60317e-39     +0.00000e+00
   +7.44835e+08     +1.58183e-39     +0.00000e+00     +1.58183e-39     +0.00000e+00
   +7.47322e+08     +1.56083e-39     +0.00000e+00     +1.56083e-39     +0.00000e+00
   +7.49817e+08     +1.54028e-39     +0.00000e+00     +1.54028e-39     +0.00000e+00
   +7.52320e+08     +1.51977e-39     +0.00000e+00     +1.51977e-39     +0.00000e+00
   +7.54832e+08     +1.49957e-39     +0.00000e+00     +1.49957e-39     +0.00000e+00
   +7.57352e+08     +1.47983e-39     +0.00000e+00     +1.47983e-39     +0.00000e+00
   +7.59880e+08     +1.46033e-39     +0.00000e+00     +1.46033e-39     +0.00000e+00
   +7.62417e+08     +1.44091e-39     +0.00000e+00     +1.44091e-39     +0.00000e+00
   +7.64962e+08     +1.42182e-39     +0.00000e+00     +1.42182e-39     +0.00000e+00
   +7.67516e+08     +1.40299e-39     +0.00000e+00     +1.40299e-39     +0.00000e+00
   +7.70079e+08     +1.38446e-39     +0.00000e+00     +1.38446e-39     +0.00000e+00
   +7.72650e+08     +1.36603e-39     +0.00000e+00     +1.36603e-39     +0.00000e+00
   +7.75229e+08     +1.34781e-39     +0.00000e+00     +1.34781e-39     +0.00000e+00
   +7.77817e+08     +1.33004e-39     +0.00000e+00     +1.33004e-39     +0.00000e+00
   +7.80414e+08     +1.31248e-39     +0.00000e+00     +1.31248e-39     +0.00000e+00
   +7.83019e+08     +1.29499e-39     +0.00000e+00     +1.29499e-39     +0.00000e+00
   +7.85634e+08     +1.27795e-39     +0.00000e+00     +1.27795e-39     +0.00000e+00
   +7.88256e+08     +1.26113e-39     +0.00000e+00     +1.26113e-39     +0.00000e+00
   +7.90888e+08     +1.24438e-39     +0.00000e+00     +1.24438e-39     +0.00000e+00
   +7.93528e+08     +1.22792e-39     +0.00000e+00     +1.22792e-39     +0.00000e+00
   +7.96178e+08     +1.21148e-39     +0.00000e+00     +1.21148e-39     +0.00000e+00
   +7.98836e+08     +1.19546e-39     +0.00000e+00     +1.19546e-39     +0.00000e+00
   +8.01503e+08     +1.17972e-39     +0.00000e+00     +1.17972e-39     +0.00000e+00
   +8.04179e+08     +1.16397e-39     +0.00000e+00     +1.16397e-39     +0.00000e+00
   +8.06863e+08     +1.14872e-39     +0.00000e+00     +1.14872e-39     +0.00000e+00
   +8.09557e+08     +1.13359e-39     +0.00000e+00     +1.13359e-39     +0.00000e+00
   +8.12260e+08     +1.11852e-39     +0.00000e+00     +1.11852e-39     +0.00000e+00
   +8.14971e+08     +1.10375e-39     +0.00000e+00     +1.10375e-39     +0.00000e+00
   +8.17692e+08     +1.08897e-39     +0.00000e+00     +1.08897e-39     +0.00000e+00
   +8.20422e+08     +1.07458e-39     +0.00000e+00     +1.07458e-39     +0.00000e+00
   +8.23161e+08     +1.06046e-39     +0.00000e+00     +1.06046e-39     +0.00000e+00
   +8.25909e+08     +1.04642e-39     +0.00000e+00     +1.04642e-39     +0.00000e+00
   +8.28667e+08     +1.03246e-39     +0.00000e+00     +1.03246e-39     +0.00000e+00
   +8.31433e+08     +1.01870e-39     +0.00000e+00     +1.01870e-39     +0.00000e+00
   +8.34209e+08     +1.00523e-39     +0.00000e+00     +1.00523e-39     +0.00000e+00
   +8.36994e+08     +9.91906e-40     +0.00000e+00     +9.91906e-40     +0.00000e+00
   +8.39788e+08     +9.78861e-40     +0.00000e+00     +9.78861e-40     +0.00000e+00
   +8.42592e+08     +9.65929e-40     +0.00000e+00     +9.65929e-40     +0.00000e+00
   +8.45405e+08     +9.53030e-40     +0.00000e+00     +9.53030e-40     +0.00000e+00
   +8.48227e+08     +9.40536e-40     +0.00000e+00     +9.40536e-40     +0.00000e+00
   +8.51059e+08     +9.28088e-40     +0.00000e+00     +9.28088e-40     +0.00000e+00
   +8.53901e+08     +9.15738e-40     +0.00000e+00     +9.15738e-40     +0.00000e+00
   +8.56751e+08     +9.03430e-40     +0.00000e+00     +9.03430e-40     +0.00000e+00
   +8.59612e+08     +8.91602e-40     +0.00000e+00     +8.91602e-40     +0.00000e+00
   +8.62481e+08     +8.79933e-40     +0.00000e+00     +8.79933e-40     +0.00000e+00
   +8.65361e+08     +8.68242e-40     +0.00000e+00     +8.68242e-40     +0.00000e+00
   +8.68250e+08     +8.56703e-40     +0.00000e+00     +8.56703e-40     +0.00000e+00
   +8.71149e+08     +8.45344e-40     +0.00000e+00     +8.45344e-40     +0.00000e+00
   +8.74057e+08     +8.34229e-40     +0.00000e+00     +8.34229e-40     +0.00000e+00
   +8.76975e+08     +8.23059e-40     +0.00000e+00     +8.23059e-40     +0.00000e+00
   +8.79903e+08     +8.12184e-40     +0.00000e+00     +8.12184e-40     +0.00000e+00
   +8.82840e+08     +8.01456e-40     +0.00000e+00     +8.01456e-40     +0.00000e+00
   +8.85788e+08     +7.90746e-40     +0.00000e+00     +7.90746e-40     +0.00000e+00
   +8.88745e+08     +7.80435e-40     +0.00000e+00     +7.80435e-40     +0.00000e+00
   +8.91712e+08     +7.69990e-40     +0.00000e+00     +7.69990e-40     +0.00000e+00
   +8.94689e+08     +7.59816e-40     +0.00000e+00     +7.59816e-40     +0.00000e+00
   +8.97676e+08     +7.49782e-40     +0.00000e+00     +7.49782e-40     +0.00000e+00
   +9.00673e+08     +7.39849e-40     +0.00000e+00     +7.39849e-40     +0.00000e+00
   +9.03680e+08     +7.29956e-40     +0.00000e+00     +7.29956e-40     +0.00000e+00
   +9.06697e+08     +7.20426e-40     +0.00000e+00     +7.20426e-40     +0.00000e+00
   +9.09724e+08     +7.10744e-40     +0.00000e+00     +7.10744e-40     +0.00000e+00
   +9.12761e+08     +7.01420e-40     +0.00000e+00     +7.01420e-40     +0.00000e+00
   +9.15808e+08     +6.92080e-40     +0.00000e+00     +6.92080e-40     +0.00000e+00
   +9.18866e+08     +6.82962e-40     +0.00000e+00     +6.82962e-40     +0.00000e+00
   +9.21933e+08     +6.73836e-40     +0.00000e+00     +6.73836e-40     +0.00000e+00
   +9.25011e+08     +6.65031e-40     +0.00000e+00     +6.65031e-40     +0.00000e+00
   +9.28099e+08     +6.56101e-40     +0.00000e+00     +6.56101e-40     +0.00000e+00
   +9.31198e+08     +6.47505e-40     +0.00000e+00     +6.47505e-40     +0.00000e+00
   +9.34307e+08     +6.38970e-40     +0.00000e+00     +6.38970e-40     +0.00000e+00
   +9.37426e+08     +6.30487e-40     +0.00000e+00     +6.30487e-40     +0.00000e+00
   +9.40556e+08     +6.22140e-40     +0.00000e+00     +6.22140e-40     +0.00000e+00
   +9.43696e+08     +6.13853e-40     +0.00000e+00     +6.13853e-40     +0.00000e+00
   +9.46846e+08     +6.05816e-40     +0.00000e+00     +6.05816e-40     +0.00000e+00
   +9.50007e+08     +5.97643e-40     +0.00000e+00     +5.97643e-40     +0.00000e+00
   +9.53179e+08     +5.89795e-40     +0.00000e+00     +5.89795e-40     +0.00000e+00
   +9.56361e+08     +5.81994e-40     +0.00000e+00     +5.81994e-40     +0.00000e+00
   +9.59554e+08     +5.74323e-40     +0.00000e+00     +5.74323e-40     +0.00000e+00
   +9.62758e+08     +5.66634e-40     +0.00000e+00     +5.66634e-40     +0.00000e+00
   +9.65972e+08     +5.59148e-40     +0.00000e+00     +5.59148e-40     +0.00000e+00
   +9.69197e+08     +5.51818e-40     +0.00000e+00     +5.51818e-40     +0.00000e+00
   +9.72432e+08     +5.44431e-40     +0.00000e+00     +5.44431e-40     +0.00000e+00
   +9.75679e+08     +5.37216e-40     +0.00000e+00     +5.37216e-40     +0.00000e+00
   +9.78936e+08     +5.30183e-40     +0.00000e+00     +5.30183e-40     +0.00000e+00
   +9.82204e+08     +5.23135e-40     +0.00000e+00     +5.23135e-40     +0.00000e+00
   +9.85484e+08     +5.16204e-40     +0.00000e+00     +5.16204e-40     +0.00000e+00
   +9.88774e+08     +5.09323e-40     +0.00000e+00     +5.09323e-40     +0.00000e+00
   +9.92075e+08     +5.02492e-40     +0.00000e+00     +5.02492e-40     +0.00000e+00
   +9.95387e+08     +4.95956e-40     +0.00000e+00     +4.95956e-40     +0.00000e+00
   +9.98710e+08     +4.89286e-40     +0.00000e+00     +4.89286e-40     +0.00000e+00
   +1.00204e+09     +4.82847e-40     +0.00000e+00     +4.82847e-40     +0.00000e+00
   +1.00539e+09     +4.76516e-40     +0.00000e+00     +4.76516e-40     +0.00000e+00
   +1.00875e+09     +4.70160e-40     +0.00000e+00     +4.70160e-40     +0.00000e+00
   +1.01211e+09     +4.63926e-40     +0.00000e+00     +4.63926e-40     +0.00000e+00
   +1.01549e+09     +4.57804e-40     +0.00000e+00     +4.57804e-40     +0.00000e+00
   +1.01888e+09     +4.51828e-40     +0.00000e+00     +4.51828e-40     +0.00000e+00
   +1.02228e+09     +4.45780e-40     +0.00000e+00     +4.45780e-40     +0.00000e+00
   +1.02570e+09     +4.39958e-40     +0.00000e+00     +4.39958e-40     +0.00000e+00
   +1.02912e+09     +4.34000e-40     +0.00000e+00     +4.34000e-40     +0.00000e+00
   +1.03256e+09     +4.28259e-40     +0.00000e+00     +4.28259e-40     +0.00000e+00
   +1.03600e+09     +4.22626e-40     +0.00000e+00     +4.22626e-40     +0.00000e+00
   +1.03946e+09     +4.17031e-40     +0.00000e+00     +4.17031e-40     +0.00000e+00
   +1.04293e+09     +4.11479e-40     +0.00000e+00     +4.11479e-40     +0.00000e+00
   +1.04642e+09     +4.06025e-40     +0.00000e+00     +4.06025e-40     +0.00000e+00
   +1.04991e+09     +4.00789e-40     +0.00000e+00     +4.00789e-40     +0.00000e+00
   +1.05341e+09     +3.95346e-40     +0.00000e+00     +3.95346e-40     +0.00000e+00
   +1.05693e+09     +3.90075e-40     +0.00000e+00     +3.90075e-40     +0.00000e+00
   +1.06046e+09     +3.84947e-40     +0.00000e+00     +3.84947e-40     +0.00000e+00
   +1.06400e+09     +3.79920e-40     +0.00000e+00     +3.79920e-40     +0.00000e+00
   +1.06755e+09     +3.74856e-40     +0.00000e+00     +3.74856e-40     +0.00000e+00
   +1.07112e+09     +3.69901e-40     +0.00000e+00     +3.69901e-40     +0.00000e+00
   +1.07469e+09     +3.64999e-40     +0.00000e+00     +3.64999e-40     +0.00000e+00
   +1.07828e+09     +3.60122e-40     +0.00000e+00     +3.60122e-40     +0.00000e+00
   +1.08188e+09     +3.55384e-40     +0.00000e+00     +3.55384e-40     +0.00000e+00
   +1.08549e+09     +3.50681e-40     +0.00000e+00     +3.50681e-40     +0.00000e+00
   +1.08912e+09     +3.46038e-40     +0.00000e+00     +3.46038e-40     +0.00000e+00
   +1.09275e+09     +3.41428e-40     +0.00000e+00     +3.41428e-40     +0.00000e+00
   +1.09640e+09     +3.36932e-40     +0.00000e+00     +3.36932e-40     +0.00000e+00
   +1.10006e+09     +3.32422e-40     +0.00000e+00     +3.32422e-40     +0.00000e+00
   +1.10373e+09     +3.28021e-40     +0.00000e+00     +3.28021e-40     +0.00000e+00
   +1.10742e+09     +3.23669e-40     +0.00000e+00     +3.23669e-40     +0.00000e+00
   +1.11112e+09     +3.19424e-40     +0.00000e+00     +3.19424e-40     +0.00000e+00
   +1.11482e+09     +3.15167e-40     +0.00000e+00     +3.15167e-40     +0.00000e+00
   +1.11855e+09     +3.11014e-40     +0.00000e+00     +3.11014e-40     +0.00000e+00
   +1.12228e+09     +3.06894e-40     +0.00000e+00     +3.06894e-40     +0.00000e+00
   +1.12603e+09     +3.02831e-40     +0.00000e+00     +3.02831e-40     +0.00000e+00
   +1.12979e+09     +2.98798e-40     +0.00000e+00     +2.98798e-40     +0.00000e+00
   +1.13356e+09     +2.94872e-40     +0.00000e+00     +2.94872e-40     +0.00000e+00
   +1.13734e+09     +2.90921e-40     +0.00000e+00     +2.90921e-40     +0.00000e+00
   +1.14114e+09     +2.87086e-40     +0.00000e+00     +2.87086e-40     +0.00000e+00
