# 2025/08/31 23:14:35
#
# ---------------------------------------------------------------------------
#    CDFS017345 - stellar continuum SED - ficus.py
# ---------------------------------------------------------------------------
# 
### inputs ### 
# spec_name   --> CDFS017345
# z_spec      --> 3.6052
# ssp_models  --> sb99
# neb_mode    --> off
# Zarray      --> ['0001', '0002', '0008', '0014']
# att_law     --> r16
# wave_range  --> [1200. 1920.]
# wave_norm   --> [1350. 1370.]
# r_obs       --> 600.0
# nsim        --> 100
# plot_mode   --> yes
# 
# wave(A)        Flux.SED         Flux.SEDerr      Flux.SEDINT      Flux.SEDINTerr 
   +7.18022e+08     +1.83171e-39     +7.21053e-40     +1.83171e-39     +7.21053e-40
   +7.20419e+08     +1.80747e-39     +7.11495e-40     +1.80747e-39     +7.11495e-40
   +7.22824e+08     +1.78344e-39     +7.02033e-40     +1.78344e-39     +7.02033e-40
   +7.25237e+08     +1.75993e-39     +6.92713e-40     +1.75993e-39     +6.92713e-40
   +7.27659e+08     +1.73655e-39     +6.83528e-40     +1.73655e-39     +6.83528e-40
   +7.30088e+08     +1.71362e-39     +6.74520e-40     +1.71362e-39     +6.74520e-40
   +7.32525e+08     +1.69072e-39     +6.65571e-40     +1.69072e-39     +6.65571e-40
   +7.34971e+08     +1.66832e-39     +6.56746e-40     +1.66832e-39     +6.56746e-40
   +7.37425e+08     +1.64623e-39     +6.48076e-40     +1.64623e-39     +6.48076e-40
   +7.39887e+08     +1.62464e-39     +6.39550e-40     +1.62464e-39     +6.39550e-40
   +7.42357e+08     +1.60317e-39     +6.31073e-40     +1.60317e-39     +6.31073e-40
   +7.44835e+08     +1.58183e-39     +6.22667e-40     +1.58183e-39     +6.22667e-40
   +7.47322e+08     +1.56083e-39     +6.14469e-40     +1.56083e-39     +6.14469e-40
   +7.49817e+08     +1.54028e-39     +6.06351e-40     +1.54028e-39     +6.06351e-40
   +7.52320e+08     +1.51977e-39     +5.98236e-40     +1.51977e-39     +5.98236e-40
   +7.54832e+08     +1.49957e-39     +5.90296e-40     +1.49957e-39     +5.90296e-40
   +7.57352e+08     +1.47983e-39     +5.82486e-40     +1.47983e-39     +5.82486e-40
   +7.59880e+08     +1.46033e-39     +5.74832e-40     +1.46033e-39     +5.74832e-40
   +7.62417e+08     +1.44091e-39     +5.67199e-40     +1.44091e-39     +5.67199e-40
   +7.64962e+08     +1.42182e-39     +5.59720e-40     +1.42182e-39     +5.59720e-40
   +7.67516e+08     +1.40299e-39     +5.52275e-40     +1.40299e-39     +5.52275e-40
   +7.70079e+08     +1.38446e-39     +5.44973e-40     +1.38446e-39     +5.44973e-40
   +7.72650e+08     +1.36603e-39     +5.37718e-40     +1.36603e-39     +5.37718e-40
   +7.75229e+08     +1.34781e-39     +5.30598e-40     +1.34781e-39     +5.30598e-40
   +7.77817e+08     +1.33004e-39     +5.23590e-40     +1.33004e-39     +5.23590e-40
   +7.80414e+08     +1.31248e-39     +5.16638e-40     +1.31248e-39     +5.16638e-40
   +7.83019e+08     +1.29499e-39     +5.09823e-40     +1.29499e-39     +5.09823e-40
   +7.85634e+08     +1.27795e-39     +5.03026e-40     +1.27795e-39     +5.03026e-40
   +7.88256e+08     +1.26113e-39     +4.96381e-40     +1.26113e-39     +4.96381e-40
   +7.90888e+08     +1.24438e-39     +4.89848e-40     +1.24438e-39     +4.89848e-40
   +7.93528e+08     +1.22792e-39     +4.83381e-40     +1.22792e-39     +4.83381e-40
   +7.96178e+08     +1.21148e-39     +4.76931e-40     +1.21148e-39     +4.76931e-40
   +7.98836e+08     +1.19546e-39     +4.70595e-40     +1.19546e-39     +4.70595e-40
   +8.01503e+08     +1.17972e-39     +4.64420e-40     +1.17972e-39     +4.64420e-40
   +8.04179e+08     +1.16397e-39     +4.58247e-40     +1.16397e-39     +4.58247e-40
   +8.06863e+08     +1.14872e-39     +4.52213e-40     +1.14872e-39     +4.52213e-40
   +8.09557e+08     +1.13359e-39     +4.46196e-40     +1.13359e-39     +4.46196e-40
   +8.12260e+08     +1.11852e-39     +4.40239e-40     +1.11852e-39     +4.40239e-40
   +8.14971e+08     +1.10375e-39     +4.34482e-40     +1.10375e-39     +4.34482e-40
   +8.17692e+08     +1.08897e-39     +4.28669e-40     +1.08897e-39     +4.28669e-40
   +8.20422e+08     +1.07458e-39     +4.22986e-40     +1.07458e-39     +4.22986e-40
   +8.23161e+08     +1.06046e-39     +4.17420e-40     +1.06046e-39     +4.17420e-40
   +8.25909e+08     +1.04642e-39     +4.11874e-40     +1.04642e-39     +4.11874e-40
   +8.28667e+08     +1.03246e-39     +4.06457e-40     +1.03246e-39     +4.06457e-40
   +8.31433e+08     +1.01870e-39     +4.01089e-40     +1.01870e-39     +4.01089e-40
   +8.34209e+08     +1.00523e-39     +3.95713e-40     +1.00523e-39     +3.95713e-40
   +8.36994e+08     +9.91906e-40     +3.90474e-40     +9.91906e-40     +3.90474e-40
   +8.39788e+08     +9.78861e-40     +3.85367e-40     +9.78861e-40     +3.85367e-40
   +8.42592e+08     +9.65929e-40     +3.80191e-40     +9.65929e-40     +3.80191e-40
   +8.45405e+08     +9.53030e-40     +3.75204e-40     +9.53030e-40     +3.75204e-40
   +8.48227e+08     +9.40536e-40     +3.70250e-40     +9.40536e-40     +3.70250e-40
   +8.51059e+08     +9.28088e-40     +3.65338e-40     +9.28088e-40     +3.65338e-40
   +8.53901e+08     +9.15738e-40     +3.60446e-40     +9.15738e-40     +3.60446e-40
   +8.56751e+08     +9.03430e-40     +3.55660e-40     +9.03430e-40     +3.55660e-40
   +8.59612e+08     +8.91602e-40     +3.50986e-40     +8.91602e-40     +3.50986e-40
   +8.62481e+08     +8.79933e-40     +3.46342e-40     +8.79933e-40     +3.46342e-40
   +8.65361e+08     +8.68242e-40     +3.41727e-40     +8.68242e-40     +3.41727e-40
   +8.68250e+08     +8.56703e-40     +3.37219e-40     +8.56703e-40     +3.37219e-40
   +8.71149e+08     +8.45344e-40     +3.32749e-40     +8.45344e-40     +3.32749e-40
   +8.74057e+08     +8.34229e-40     +3.28363e-40     +8.34229e-40     +3.28363e-40
   +8.76975e+08     +8.23059e-40     +3.24029e-40     +8.23059e-40     +3.24029e-40
   +8.79903e+08     +8.12184e-40     +3.19702e-40     +8.12184e-40     +3.19702e-40
   +8.82840e+08     +8.01456e-40     +3.15492e-40     +8.01456e-40     +3.15492e-40
   +8.85788e+08     +7.90746e-40     +3.11295e-40     +7.90746e-40     +3.11295e-40
   +8.88745e+08     +7.80435e-40     +3.07202e-40     +7.80435e-40     +3.07202e-40
   +8.91712e+08     +7.69990e-40     +3.03149e-40     +7.69990e-40     +3.03149e-40
   +8.94689e+08     +7.59816e-40     +2.99102e-40     +7.59816e-40     +2.99102e-40
   +8.97676e+08     +7.49782e-40     +2.95164e-40     +7.49782e-40     +2.95164e-40
   +9.00673e+08     +7.39849e-40     +2.91254e-40     +7.39849e-40     +2.91254e-40
   +9.03680e+08     +7.29956e-40     +2.87369e-40     +7.29956e-40     +2.87369e-40
   +9.06697e+08     +7.20426e-40     +2.83564e-40     +7.20426e-40     +2.83564e-40
   +9.09724e+08     +7.10744e-40     +2.79806e-40     +7.10744e-40     +2.79806e-40
   +9.12761e+08     +7.01420e-40     +2.76139e-40     +7.01420e-40     +2.76139e-40
   +9.15808e+08     +6.92080e-40     +2.72413e-40     +6.92080e-40     +2.72413e-40
   +9.18866e+08     +6.82962e-40     +2.68866e-40     +6.82962e-40     +2.68866e-40
   +9.21933e+08     +6.73836e-40     +2.65265e-40     +6.73836e-40     +2.65265e-40
   +9.25011e+08     +6.65031e-40     +2.61751e-40     +6.65031e-40     +2.61751e-40
   +9.28099e+08     +6.56101e-40     +2.58275e-40     +6.56101e-40     +2.58275e-40
   +9.31198e+08     +6.47505e-40     +2.54881e-40     +6.47505e-40     +2.54881e-40
   +9.34307e+08     +6.38970e-40     +2.51514e-40     +6.38970e-40     +2.51514e-40
   +9.37426e+08     +6.30487e-40     +2.48162e-40     +6.30487e-40     +2.48162e-40
   +9.40556e+08     +6.22140e-40     +2.44909e-40     +6.22140e-40     +2.44909e-40
   +9.43696e+08     +6.13853e-40     +2.41678e-40     +6.13853e-40     +2.41678e-40
   +9.46846e+08     +6.05816e-40     +2.38458e-40     +6.05816e-40     +2.38458e-40
   +9.50007e+08     +5.97643e-40     +2.35268e-40     +5.97643e-40     +2.35268e-40
   +9.53179e+08     +5.89795e-40     +2.32160e-40     +5.89795e-40     +2.32160e-40
   +9.56361e+08     +5.81994e-40     +2.29071e-40     +5.81994e-40     +2.29071e-40
   +9.59554e+08     +5.74323e-40     +2.26080e-40     +5.74323e-40     +2.26080e-40
   +9.62758e+08     +5.66634e-40     +2.23031e-40     +5.66634e-40     +2.23031e-40
   +9.65972e+08     +5.59148e-40     +2.20153e-40     +5.59148e-40     +2.20153e-40
   +9.69197e+08     +5.51818e-40     +2.17202e-40     +5.51818e-40     +2.17202e-40
   +9.72432e+08     +5.44431e-40     +2.14357e-40     +5.44431e-40     +2.14357e-40
   +9.75679e+08     +5.37216e-40     +2.11446e-40     +5.37216e-40     +2.11446e-40
   +9.78936e+08     +5.30183e-40     +2.08700e-40     +5.30183e-40     +2.08700e-40
   +9.82204e+08     +5.23135e-40     +2.05898e-40     +5.23135e-40     +2.05898e-40
   +9.85484e+08     +5.16204e-40     +2.03186e-40     +5.16204e-40     +2.03186e-40
   +9.88774e+08     +5.09323e-40     +2.00494e-40     +5.09323e-40     +2.00494e-40
   +9.92075e+08     +5.02492e-40     +1.97815e-40     +5.02492e-40     +1.97815e-40
   +9.95387e+08     +4.95956e-40     +1.95214e-40     +4.95956e-40     +1.95214e-40
   +9.98710e+08     +4.89286e-40     +1.92642e-40     +4.89286e-40     +1.92642e-40
   +1.00204e+09     +4.82847e-40     +1.90075e-40     +4.82847e-40     +1.90075e-40
   +1.00539e+09     +4.76516e-40     +1.87597e-40     +4.76516e-40     +1.87597e-40
   +1.00875e+09     +4.70160e-40     +1.85061e-40     +4.70160e-40     +1.85061e-40
   +1.01211e+09     +4.63926e-40     +1.82612e-40     +4.63926e-40     +1.82612e-40
   +1.01549e+09     +4.57804e-40     +1.80254e-40     +4.57804e-40     +1.80254e-40
   +1.01888e+09     +4.51828e-40     +1.77826e-40     +4.51828e-40     +1.77826e-40
   +1.02228e+09     +4.45780e-40     +1.75493e-40     +4.45780e-40     +1.75493e-40
   +1.02570e+09     +4.39958e-40     +1.73163e-40     +4.39958e-40     +1.73163e-40
   +1.02912e+09     +4.34000e-40     +1.70860e-40     +4.34000e-40     +1.70860e-40
   +1.03256e+09     +4.28259e-40     +1.68561e-40     +4.28259e-40     +1.68561e-40
   +1.03600e+09     +4.22626e-40     +1.66347e-40     +4.22626e-40     +1.66347e-40
   +1.03946e+09     +4.17031e-40     +1.64144e-40     +4.17031e-40     +1.64144e-40
   +1.04293e+09     +4.11479e-40     +1.61957e-40     +4.11479e-40     +1.61957e-40
   +1.04642e+09     +4.06025e-40     +1.59851e-40     +4.06025e-40     +1.59851e-40
   +1.04991e+09     +4.00789e-40     +1.57751e-40     +4.00789e-40     +1.57751e-40
   +1.05341e+09     +3.95346e-40     +1.55605e-40     +3.95346e-40     +1.55605e-40
   +1.05693e+09     +3.90075e-40     +1.53606e-40     +3.90075e-40     +1.53606e-40
   +1.06046e+09     +3.84947e-40     +1.51544e-40     +3.84947e-40     +1.51544e-40
   +1.06400e+09     +3.79920e-40     +1.49562e-40     +3.79920e-40     +1.49562e-40
   +1.06755e+09     +3.74856e-40     +1.47525e-40     +3.74856e-40     +1.47525e-40
   +1.07112e+09     +3.69901e-40     +1.45568e-40     +3.69901e-40     +1.45568e-40
   +1.07469e+09     +3.64999e-40     +1.43693e-40     +3.64999e-40     +1.43693e-40
   +1.07828e+09     +3.60122e-40     +1.41758e-40     +3.60122e-40     +1.41758e-40
   +1.08188e+09     +3.55384e-40     +1.39901e-40     +3.55384e-40     +1.39901e-40
   +1.08549e+09     +3.50681e-40     +1.38056e-40     +3.50681e-40     +1.38056e-40
   +1.08912e+09     +3.46038e-40     +1.36220e-40     +3.46038e-40     +1.36220e-40
   +1.09275e+09     +3.41428e-40     +1.34395e-40     +3.41428e-40     +1.34395e-40
   +1.09640e+09     +3.36932e-40     +1.32647e-40     +3.36932e-40     +1.32647e-40
   +1.10006e+09     +3.32422e-40     +1.30843e-40     +3.32422e-40     +1.30843e-40
   +1.10373e+09     +3.28021e-40     +1.29115e-40     +3.28021e-40     +1.29115e-40
   +1.10742e+09     +3.23669e-40     +1.27396e-40     +3.23669e-40     +1.27396e-40
   +1.11112e+09     +3.19424e-40     +1.25751e-40     +3.19424e-40     +1.25751e-40
   +1.11482e+09     +3.15167e-40     +1.24053e-40     +3.15167e-40     +1.24053e-40
   +1.11855e+09     +3.11014e-40     +1.22428e-40     +3.11014e-40     +1.22428e-40
   +1.12228e+09     +3.06894e-40     +1.20814e-40     +3.06894e-40     +1.20814e-40
   +1.12603e+09     +3.02831e-40     +1.19206e-40     +3.02831e-40     +1.19206e-40
   +1.12979e+09     +2.98798e-40     +1.17610e-40     +2.98798e-40     +1.17610e-40
   +1.13356e+09     +2.94872e-40     +1.16086e-40     +2.94872e-40     +1.16086e-40
   +1.13734e+09     +2.90921e-40     +1.14506e-40     +2.90921e-40     +1.14506e-40
   +1.14114e+09     +2.87086e-40     +1.13001e-40     +2.87086e-40     +1.13001e-40
   +1.14495e+09     +2.83284e-40     +1.11501e-40     +2.83284e-40     +1.11501e-40
   +1.14877e+09     +2.79512e-40     +1.10014e-40     +2.79512e-40     +1.10014e-40
   +1.15261e+09     +2.75864e-40     +1.08595e-40     +2.75864e-40     +1.08595e-40
   +1.15646e+09     +2.72174e-40     +1.07122e-40     +2.72174e-40     +1.07122e-40
   +1.16032e+09     +2.68585e-40     +1.05719e-40     +2.68585e-40     +1.05719e-40
   +1.16419e+09     +2.65026e-40     +1.04327e-40     +2.65026e-40     +1.04327e-40
   +1.16808e+09     +2.61517e-40     +1.02940e-40     +2.61517e-40     +1.02940e-40
   +1.17198e+09     +2.58038e-40     +1.01563e-40     +2.58038e-40     +1.01563e-40
   +1.17589e+09     +2.54656e-40     +1.00255e-40     +2.54656e-40     +1.00255e-40
   +1.17981e+09     +2.51257e-40     +9.88926e-41     +2.51257e-40     +9.88926e-41
   +1.18375e+09     +2.47939e-40     +9.75998e-41     +2.47939e-40     +9.75998e-41
   +1.18771e+09     +2.44653e-40     +9.63126e-41     +2.44653e-40     +9.63126e-41
   +1.19167e+09     +2.41412e-40     +9.50352e-41     +2.41412e-40     +9.50352e-41
   +1.19565e+09     +2.38205e-40     +9.37632e-41     +2.38205e-40     +9.37632e-41
   +1.19964e+09     +2.35099e-40     +9.25592e-41     +2.35099e-40     +9.25592e-41
   +1.20365e+09     +2.31952e-40     +9.13021e-41     +2.31952e-40     +9.13021e-41
   +1.20766e+09     +2.28901e-40     +9.01121e-41     +2.28901e-40     +9.01121e-41
   +1.21170e+09     +2.25870e-40     +8.89295e-41     +2.25870e-40     +8.89295e-41
   +1.21574e+09     +2.22877e-40     +8.77529e-41     +2.22877e-40     +8.77529e-41
   +1.21980e+09     +2.19920e-40     +8.65843e-41     +2.19920e-40     +8.65843e-41
   +1.22387e+09     +2.16999e-40     +8.54201e-41     +2.16999e-40     +8.54201e-41
   +1.22796e+09     +2.14093e-40     +8.42637e-41     +2.14093e-40     +8.42637e-41
   +1.23206e+09     +2.11286e-40     +8.31731e-41     +2.11286e-40     +8.31731e-41
   +1.23617e+09     +2.08510e-40     +8.20883e-41     +2.08510e-40     +8.20883e-41
   +1.24030e+09     +2.05756e-40     +8.10104e-41     +2.05756e-40     +8.10104e-41
   +1.24444e+09     +2.03029e-40     +7.99369e-41     +2.03029e-40     +7.99369e-41
   +1.24859e+09     +2.00330e-40     +7.88726e-41     +2.00330e-40     +7.88726e-41
   +1.25276e+09     +1.97656e-40     +7.78118e-41     +1.97656e-40     +7.78118e-41
   +1.25694e+09     +1.95019e-40     +7.67576e-41     +1.95019e-40     +7.67576e-41
   +1.26114e+09     +1.92468e-40     +7.57654e-41     +1.92468e-40     +7.57654e-41
   +1.26535e+09     +1.89941e-40     +7.47809e-41     +1.89941e-40     +7.47809e-41
   +1.26958e+09     +1.87370e-40     +7.37456e-41     +1.87370e-40     +7.37456e-41
   +1.27381e+09     +1.84887e-40     +7.27720e-41     +1.84887e-40     +7.27720e-41
   +1.27807e+09     +1.82438e-40     +7.18040e-41     +1.82438e-40     +7.18040e-41
   +1.28233e+09     +1.80078e-40     +7.08976e-41     +1.80078e-40     +7.08976e-41
   +1.28662e+09     +1.77671e-40     +6.99399e-41     +1.77671e-40     +6.99399e-41
   +1.29091e+09     +1.75288e-40     +6.89884e-41     +1.75288e-40     +6.89884e-41
   +1.29522e+09     +1.72988e-40     +6.80986e-41     +1.72988e-40     +6.80986e-41
   +1.29954e+09     +1.70717e-40     +6.72131e-41     +1.70717e-40     +6.72131e-41
   +1.30388e+09     +1.68465e-40     +6.63340e-41     +1.68465e-40     +6.63340e-41
   +1.30824e+09     +1.66179e-40     +6.54022e-41     +1.66179e-40     +6.54022e-41
   +1.31260e+09     +1.64029e-40     +6.45888e-41     +1.64029e-40     +6.45888e-41
   +1.31699e+09     +1.61844e-40     +6.37215e-41     +1.61844e-40     +6.37215e-41
   +1.32138e+09     +1.59695e-40     +6.28613e-41     +1.59695e-40     +6.28613e-41
   +1.32579e+09     +1.57558e-40     +6.20059e-41     +1.57558e-40     +6.20059e-41
   +1.33022e+09     +1.55486e-40     +6.12102e-41     +1.55486e-40     +6.12102e-41
   +1.33466e+09     +1.53447e-40     +6.04186e-41     +1.53447e-40     +6.04186e-41
   +1.33912e+09     +1.51380e-40     +5.95769e-41     +1.51380e-40     +5.95769e-41
   +1.34359e+09     +1.49380e-40     +5.87943e-41     +1.49380e-40     +5.87943e-41
   +1.34807e+09     +1.47397e-40     +5.80178e-41     +1.47397e-40     +5.80178e-41
   +1.35257e+09     +1.45441e-40     +5.72446e-41     +1.45441e-40     +5.72446e-41
   +1.35709e+09     +1.43562e-40     +5.65283e-41     +1.43562e-40     +5.65283e-41
   +1.36162e+09     +1.41641e-40     +5.57632e-41     +1.41641e-40     +5.57632e-41
   +1.36617e+09     +1.39751e-40     +5.50020e-41     +1.39751e-40     +5.50020e-41
   +1.37073e+09     +1.37926e-40     +5.42991e-41     +1.37926e-40     +5.42991e-41
   +1.37530e+09     +1.36059e-40     +5.35475e-41     +1.36059e-40     +5.35475e-41
   +1.37989e+09     +1.34274e-40     +5.28527e-41     +1.34274e-40     +5.28527e-41
   +1.38450e+09     +1.32508e-40     +5.21609e-41     +1.32508e-40     +5.21609e-41
   +1.38912e+09     +1.30745e-40     +5.14747e-41     +1.30745e-40     +5.14747e-41
   +1.39376e+09     +1.29019e-40     +5.07862e-41     +1.29019e-40     +5.07862e-41
   +1.39841e+09     +1.27313e-40     +5.01166e-41     +1.27313e-40     +5.01166e-41
   +1.40308e+09     +1.25623e-40     +4.94512e-41     +1.25623e-40     +4.94512e-41
   +1.40777e+09     +1.23961e-40     +4.87947e-41     +1.23961e-40     +4.87947e-41
   +1.41247e+09     +1.22316e-40     +4.81473e-41     +1.22316e-40     +4.81473e-41
   +1.41718e+09     +1.20691e-40     +4.75096e-41     +1.20691e-40     +4.75096e-41
   +1.42191e+09     +1.19098e-40     +4.68845e-41     +1.19098e-40     +4.68845e-41
   +1.42666e+09     +1.17527e-40     +4.62634e-41     +1.17527e-40     +4.62634e-41
   +1.43142e+09     +1.15972e-40     +4.56508e-41     +1.15972e-40     +4.56508e-41
   +1.43620e+09     +1.14429e-40     +4.50464e-41     +1.14429e-40     +4.50464e-41
   +1.44100e+09     +1.12916e-40     +4.44453e-41     +1.12916e-40     +4.44453e-41
   +1.44581e+09     +1.11420e-40     +4.38588e-41     +1.11420e-40     +4.38588e-41
   +1.45064e+09     +1.09938e-40     +4.32798e-41     +1.09938e-40     +4.32798e-41
   +1.45548e+09     +1.08484e-40     +4.27046e-41     +1.08484e-40     +4.27046e-41
   +1.46034e+09     +1.07051e-40     +4.21362e-41     +1.07051e-40     +4.21362e-41
   +1.46521e+09     +1.05630e-40     +4.15835e-41     +1.05630e-40     +4.15835e-41
   +1.47010e+09     +1.04228e-40     +4.10321e-41     +1.04228e-40     +4.10321e-41
   +1.47501e+09     +1.02853e-40     +4.04886e-41     +1.02853e-40     +4.04886e-41
   +1.47994e+09     +1.01491e-40     +3.99494e-41     +1.01491e-40     +3.99494e-41
   +1.48488e+09     +1.00149e-40     +3.94224e-41     +1.00149e-40     +3.94224e-41
   +1.48984e+09     +9.88242e-41     +3.88978e-41     +9.88242e-41     +3.88978e-41
   +1.49481e+09     +9.75192e-41     +3.83870e-41     +9.75192e-41     +3.83870e-41
   +1.49980e+09     +9.62215e-41     +3.78791e-41     +9.62215e-41     +3.78791e-41
   +1.50481e+09     +9.49483e-41     +3.73734e-41     +9.49483e-41     +3.73734e-41
   +1.50983e+09     +9.36889e-41     +3.68800e-41     +9.36889e-41     +3.68800e-41
   +1.51487e+09     +9.24416e-41     +3.63899e-41     +9.24416e-41     +3.63899e-41
   +1.51993e+09     +9.12166e-41     +3.59079e-41     +9.12166e-41     +3.59079e-41
   +1.52500e+09     +9.00118e-41     +3.54325e-41     +9.00118e-41     +3.54325e-41
   +1.53009e+09     +8.88240e-41     +3.49641e-41     +8.88240e-41     +3.49641e-41
   +1.53520e+09     +8.76493e-41     +3.44993e-41     +8.76493e-41     +3.44993e-41
   +1.54033e+09     +8.64892e-41     +3.40462e-41     +8.64892e-41     +3.40462e-41
   +1.54547e+09     +8.53331e-41     +3.35924e-41     +8.53331e-41     +3.35924e-41
   +1.55063e+09     +8.42109e-41     +3.31487e-41     +8.42109e-41     +3.31487e-41
   +1.55581e+09     +8.30887e-41     +3.27083e-41     +8.30887e-41     +3.27083e-41
   +1.56100e+09     +8.19960e-41     +3.22748e-41     +8.19960e-41     +3.22748e-41
   +1.56621e+09     +8.09127e-41     +3.18484e-41     +8.09127e-41     +3.18484e-41
   +1.57144e+09     +7.98415e-41     +3.14293e-41     +7.98415e-41     +3.14293e-41
   +1.57669e+09     +7.87780e-41     +3.10129e-41     +7.87780e-41     +3.10129e-41
   +1.58195e+09     +7.77355e-41     +3.06019e-41     +7.77355e-41     +3.06019e-41
   +1.58723e+09     +7.67052e-41     +3.01952e-41     +7.67052e-41     +3.01952e-41
   +1.59253e+09     +7.56967e-41     +2.97942e-41     +7.56967e-41     +2.97942e-41
   +1.59785e+09     +7.46824e-41     +2.93999e-41     +7.46824e-41     +2.93999e-41
   +1.60318e+09     +7.36997e-41     +2.90134e-41     +7.36997e-41     +2.90134e-41
   +1.60854e+09     +7.27286e-41     +2.86275e-41     +7.27286e-41     +2.86275e-41
   +1.61391e+09     +7.17583e-41     +2.82496e-41     +7.17583e-41     +2.82496e-41
   +1.61929e+09     +7.08083e-41     +2.78743e-41     +7.08083e-41     +2.78743e-41
   +1.62470e+09     +6.98693e-41     +2.75053e-41     +6.98693e-41     +2.75053e-41
   +1.63012e+09     +6.89515e-41     +2.71421e-41     +6.89515e-41     +2.71421e-41
   +1.63557e+09     +6.80400e-41     +2.67807e-41     +6.80400e-41     +2.67807e-41
   +1.64103e+09     +6.71372e-41     +2.64259e-41     +6.71372e-41     +2.64259e-41
   +1.64650e+09     +6.62457e-41     +2.60777e-41     +6.62457e-41     +2.60777e-41
   +1.65200e+09     +6.53635e-41     +2.57330e-41     +6.53635e-41     +2.57330e-41
   +1.65752e+09     +6.44928e-41     +2.53883e-41     +6.44928e-41     +2.53883e-41
   +1.66305e+09     +6.36407e-41     +2.50555e-41     +6.36407e-41     +2.50555e-41
   +1.66860e+09     +6.28043e-41     +2.47238e-41     +6.28043e-41     +2.47238e-41
   +1.67417e+09     +6.19741e-41     +2.43938e-41     +6.19741e-41     +2.43938e-41
   +1.67976e+09     +6.11454e-41     +2.40713e-41     +6.11454e-41     +2.40713e-41
   +1.68537e+09     +6.03441e-41     +2.37528e-41     +6.03441e-41     +2.37528e-41
   +1.69100e+09     +5.95412e-41     +2.34384e-41     +5.95412e-41     +2.34384e-41
   +1.69664e+09     +5.87581e-41     +2.31291e-41     +5.87581e-41     +2.31291e-41
   +1.70231e+09     +5.79748e-41     +2.28204e-41     +5.79748e-41     +2.28204e-41
   +1.70799e+09     +5.72064e-41     +2.25190e-41     +5.72064e-41     +2.25190e-41
   +1.71369e+09     +5.64455e-41     +2.22208e-41     +5.64455e-41     +2.22208e-41
   +1.71941e+09     +5.57006e-41     +2.19266e-41     +5.57006e-41     +2.19266e-41
   +1.72515e+09     +5.49643e-41     +2.16377e-41     +5.49643e-41     +2.16377e-41
   +1.73091e+09     +5.42365e-41     +2.13523e-41     +5.42365e-41     +2.13523e-41
   +1.73669e+09     +5.35234e-41     +2.10670e-41     +5.35234e-41     +2.10670e-41
   +1.74249e+09     +5.28052e-41     +2.07879e-41     +5.28052e-41     +2.07879e-41
   +1.74831e+09     +5.21086e-41     +2.05149e-41     +5.21086e-41     +2.05149e-41
   +1.75414e+09     +5.14177e-41     +2.02432e-41     +5.14177e-41     +2.02432e-41
   +1.76000e+09     +5.07450e-41     +1.99730e-41     +5.07450e-41     +1.99730e-41
   +1.76588e+09     +5.00658e-41     +1.97085e-41     +5.00658e-41     +1.97085e-41
   +1.77177e+09     +4.94095e-41     +1.94499e-41     +4.94095e-41     +1.94499e-41
   +1.77769e+09     +4.87523e-41     +1.91921e-41     +4.87523e-41     +1.91921e-41
   +1.78362e+09     +4.81036e-41     +1.89362e-41     +4.81036e-41     +1.89362e-41
   +1.78958e+09     +4.74737e-41     +1.86860e-41     +4.74737e-41     +1.86860e-41
   +1.79555e+09     +4.68365e-41     +1.84376e-41     +4.68365e-41     +1.84376e-41
   +1.80155e+09     +4.62180e-41     +1.81931e-41     +4.62180e-41     +1.81931e-41
   +1.80756e+09     +4.56033e-41     +1.79510e-41     +4.56033e-41     +1.79510e-41
   +1.81359e+09     +4.49962e-41     +1.77147e-41     +4.49962e-41     +1.77147e-41
   +1.81965e+09     +4.44066e-41     +1.74793e-41     +4.44066e-41     +1.74793e-41
   +1.82572e+09     +4.38204e-41     +1.72485e-41     +4.38204e-41     +1.72485e-41
   +1.83182e+09     +4.32427e-41     +1.70200e-41     +4.32427e-41     +1.70200e-41
   +1.83794e+09     +4.26712e-41     +1.67963e-41     +4.26712e-41     +1.67963e-41
   +1.84407e+09     +4.21044e-41     +1.65747e-41     +4.21044e-41     +1.65747e-41
   +1.85023e+09     +4.15407e-41     +1.63533e-41     +4.15407e-41     +1.63533e-41
   +1.85640e+09     +4.09942e-41     +1.61375e-41     +4.09942e-41     +1.61375e-41
   +1.86260e+09     +4.04507e-41     +1.59225e-41     +4.04507e-41     +1.59225e-41
   +1.86882e+09     +3.99141e-41     +1.57130e-41     +3.99141e-41     +1.57130e-41
   +1.87506e+09     +3.93848e-41     +1.55053e-41     +3.93848e-41     +1.55053e-41
   +1.88132e+09     +3.88642e-41     +1.52974e-41     +3.88642e-41     +1.52974e-41
   +1.88760e+09     +3.83461e-41     +1.50959e-41     +3.83461e-41     +1.50959e-41
   +1.89390e+09     +3.78394e-41     +1.48950e-41     +3.78394e-41     +1.48950e-41
   +1.90023e+09     +3.73364e-41     +1.46985e-41     +3.73364e-41     +1.46985e-41
   +1.90657e+09     +3.68406e-41     +1.45035e-41     +3.68406e-41     +1.45035e-41
   +1.91293e+09     +3.63625e-41     +1.43136e-41     +3.63625e-41     +1.43136e-41
   +1.91932e+09     +3.58730e-41     +1.41212e-41     +3.58730e-41     +1.41212e-41
   +1.92573e+09     +3.54033e-41     +1.39371e-41     +3.54033e-41     +1.39371e-41
